sensor1_x,sensor1_y,sensor1_z,sensor2_x,sensor2_y,sensor2_z,sensor3_x,sensor3_y,sensor3_z,sensor4_x,sensor4_y,sensor4_z,sensor5_x,sensor5_y,sensor5_z
0.3001,-0.6314,9.9763,-0.3599,-0.2406,10.0405,-0.4983,0.1145,9.8516,0.3569,0.5783,9.9721,0.7372,0.069,9.9238
0.0295,-0.4587,9.8556,-0.5163,-0.4158,9.8644,-0.4501,0.3194,9.6836,0.127,0.2605,9.8522,0.6082,-0.0335,9.9831
-0.0603,-0.3751,9.8981,-0.7148,-0.2061,9.9704,-0.4336,0.3391,9.7316,0.2236,0.3682,9.9005,0.299,-0.179,9.6032
0.0836,-0.6622,9.646,-0.3573,-0.096,9.8559,-0.4481,0.2036,9.8992,0.1997,0.4735,9.9192,0.6708,-0.2471,9.9544
-0.0726,-0.3653,9.9923,-0.6821,0.0039,9.8488,-0.3028,0.4502,9.7196,0.5401,0.2575,9.895,0.7844,-0.2963,9.5809
-0.0324,-0.5433,9.8712,-0.6506,-0.0371,9.8649,-0.29,0.6263,9.7461,0.4751,0.2401,9.8094,0.6347,-0.4374,9.6469
-0.034,-0.5366,9.7579,-0.6128,-0.292,9.9902,-0.3332,0.4215,9.5741,0.5896,0.4049,9.7528,0.5739,0.0296,9.8785
-0.1585,-0.3478,9.7251,-0.4908,0.0437,9.7261,-0.1685,0.4806,9.7985,0.3995,0.3925,9.8086,0.4994,-0.1312,9.8385
-0.147,-0.3758,9.6721,-0.6647,0.0284,9.8071,-0.0398,0.4663,9.7415,0.5872,0.2899,9.7765,0.4758,-0.3755,9.6301
-0.1875,-0.5386,9.8552,-0.6766,0.2761,9.8594,-0.2483,0.6114,9.8533,0.6752,0.2819,9.5863,0.5686,-0.3422,9.6676
-0.3319,-0.4417,9.6833,-0.6769,0.0257,9.6646,-0.0782,0.5512,9.7168,0.6533,0.2348,9.7311,0.5104,-0.329,9.7651
-0.2833,-0.426,9.7565,-0.6841,-0.017,9.6647,-0.0631,0.5814,9.7327,0.6627,0.0963,9.8338,0.2519,-0.4775,9.6885
-0.2418,-0.4125,9.6065,-0.6354,0.008,9.7228,-0.1253,0.6353,9.6077,0.6573,0.0624,9.7014,0.583,-0.3261,9.6726
-0.0903,-0.4846,9.7393,-0.6265,0.2974,9.7983,0.0453,0.6686,9.71,0.5203,0.2073,9.6655,0.3656,-0.5143,9.5837
-0.3658,-0.2769,9.6097,-0.4784,0.2237,9.5411,0.1643,0.4047,9.4503,0.5796,0.2335,9.4434,0.3274,-0.3995,9.5416
-0.3603,-0.3276,9.7178,-0.25,0.2415,9.5567,0.033,0.2892,9.5546,0.5542,0.113,9.7898,0.3993,-0.3605,9.5349
-0.2499,-0.3088,9.5575,-0.448,0.1207,9.4817,-0.0695,0.3823,9.4757,0.3635,0.1829,9.4794,0.0632,-0.421,9.6109
-0.434,-0.1508,9.6942,-0.2293,0.3063,9.6382,0.0323,0.3142,9.5762,0.5308,-0.2172,9.6223,0.1917,-0.2677,9.6997
-0.3084,-0.2734,9.6494,-0.5912,0.2417,9.5461,0.1559,0.3426,9.5366,0.4538,0.0124,9.6847,0.065,-0.1788,9.589
-0.58,-0.1411,9.6175,-0.2352,0.2359,9.7479,0.1004,0.3632,9.6783,0.5373,-0.1851,9.3866,0.2191,-0.442,9.6255
-0.4253,-0.0169,9.626,-0.2522,0.2423,9.7063,0.1108,0.1523,9.7248,0.5313,0.1034,9.7001,0.1236,-0.3653,9.4772
-0.5232,-0.2201,9.6897,-0.3401,0.2364,9.6896,0.2818,0.2233,9.6235,0.4944,-0.0841,9.5785,0.1197,-0.1484,9.5118
-0.3789,-0.0195,9.6293,-0.1291,0.4066,9.526,0.2573,0.1844,9.7351,0.3564,-0.1392,9.5805,0.0588,-0.4782,9.3825
-0.5105,-0.2654,9.6768,-0.0957,0.2511,9.5092,0.2604,0.2027,9.5991,0.3887,-0.109,9.6107,-0.0862,-0.3128,9.5181
-0.388,0.0442,9.5485,-0.2331,0.3808,9.5332,0.1816,0.0938,9.6383,0.2952,-0.2422,9.6105,0.0559,-0.38,9.4383
-0.4904,-0.1691,9.6994,-0.1251,0.2543,9.5776,0.3048,0.4571,9.5238,0.2842,-0.1353,9.4946,-0.2322,-0.3499,9.6115
-0.3181,0.0092,9.5176,-0.3586,0.3771,9.532,0.2686,0.2522,9.6629,0.2407,-0.0325,9.615,-0.0294,-0.2324,9.6382
-0.3263,-0.0842,9.6398,-0.121,0.3758,9.6915,0.2309,0.0823,9.7065,0.2081,-0.1718,9.7141,-0.1412,-0.0955,9.6252
-0.3571,0.0008,9.6443,-0.1594,0.2487,9.6231,0.269,0.3074,9.732,0.4447,-0.1003,9.7148,-0.1258,-0.1927,9.7155
-0.3962,-0.0095,9.6333,-0.1004,0.1569,9.8432,0.2031,0.3754,9.7886,0.2607,-0.0734,9.6326,-0.257,-0.2456,9.7284
-0.2772,0.1299,9.5709,-0.0881,0.3062,9.6881,0.3733,-0.1503,9.6232,0.1341,-0.1503,9.6417,-0.0981,-0.2416,9.6791
-0.126,0.1203,9.7534,0.0071,0.2509,9.4891,0.1985,0.0034,9.661,0.2344,-0.033,9.512,-0.0975,-0.2364,9.6835
-0.2638,-0.0471,9.822,-0.2,0.1983,9.6569,0.1741,0.2816,9.4576,0.1598,0.0228,9.6665,-0.1896,-0.1213,9.5287
-0.2344,0.1289,9.8604,-0.0064,0.1651,9.7501,0.0047,0.0899,9.7561,0.2104,-0.2786,9.7096,-0.0828,-0.192,9.6846
-0.1734,-0.0461,9.7152,-0.1362,0.1792,9.8122,0.2785,0.1878,9.68,0.1321,-0.1376,9.7527,-0.1623,-0.0938,9.8359
-0.1329,-0.0535,9.6655,-0.0799,0.0172,9.6959,0.1434,0.1344,9.6618,-0.0663,0.0427,9.7849,-0.0518,-0.1978,9.7136
-0.3458,0.0782,9.8761,-0.1325,0.1377,9.7351,0.2523,-0.0556,9.7031,0.2272,-0.0267,9.5772,-0.1896,-0.1221,9.6434
-0.1925,-0.1269,9.5562,0.0183,0.0477,9.7367,0.091,0.1723,9.7359,0.2251,-0.0987,9.7371,-0.0508,0.124,9.6472
-0.1533,-0.0076,9.6591,-0.049,0.097,9.7532,0.1231,0.3269,9.6219,0.2315,-0.0643,9.8768,-0.0923,-0.0079,9.6867
-0.131,0.0491,9.7578,-0.1185,0.3157,9.7354,0.0005,0.1429,9.8068,0.0507,-0.1126,9.6667,0.0025,-0.2034,9.7535
-0.2733,-0.0661,9.7962,0.091,-0.031,9.6361,0.2443,-0.0331,9.5877,0.3178,-0.1426,9.7136,-0.1031,-0.301,9.8056
-0.0883,-0.0595,9.7121,0.1961,0.1187,9.7095,0.2315,0.332,9.794,0.2281,-0.0439,9.7859,0.0273,-0.2952,9.8528
-0.1562,0.0718,9.597,-0.1316,0.0362,9.7324,0.1518,0.1081,9.9006,0.0634,-0.0083,9.5686,-0.0873,0.0929,9.7568
-0.2259,0.0907,9.6846,-0.1468,0.1453,9.7223,0.1279,0.1609,9.7507,0.2674,-0.06,9.5816,-0.0559,-0.0968,9.6172
-0.0366,-0.097,9.7163,-0.0563,0.0421,9.5871,0.247,0.037,9.6877,0.0627,-0.2408,9.8474,-0.0806,0.0013,9.6513
-0.0605,-0.0198,9.8295,-0.0371,0.1131,9.7894,0.0792,0.157,9.6693,0.1089,-0.1425,9.6591,0.0548,-0.2849,9.8025
-0.1405,0.0169,9.5331,-0.0231,0.1383,9.6637,0.0583,0.1651,10.0087,0.1081,-0.146,9.5975,0.089,-0.2616,9.7605
-0.2023,-0.1829,9.8797,-0.0487,0.2471,9.8328,0.2089,0.2211,9.622,0.208,-0.0928,9.6375,-0.1634,-0.2102,9.7368
-0.1079,-0.045,9.7692,-0.1517,0.2587,9.8596,0.1875,0.0562,9.7443,0.1645,-0.135,9.6721,0.0268,-0.2442,9.6658
-0.134,-0.0575,9.7822,-0.1189,-0.0026,9.8845,0.1177,0.2156,9.6675,0.1242,0.0494,9.5858,-0.0975,-0.1167,9.792
-0.2844,0.0605,9.7304,-0.2918,0.1358,9.741,0.172,0.2638,9.6773,0.103,0.0022,9.6149,-0.027,-0.2447,9.6308
-0.1212,0.0095,9.6966,0.0607,0.1951,9.6598,0.2488,0.0755,9.761,0.0748,-0.1938,9.6075,0.0479,-0.137,9.721
-0.1397,-0.2099,9.7276,0.0809,0.3319,9.605,0.0787,0.0204,9.5625,0.1028,-0.1787,9.6363,0.0183,-0.1056,9.853
-0.0333,0.0727,9.6089,-0.1195,0.2204,9.7801,0.2499,0.1446,9.6823,0.2359,-0.1914,9.5827,0.0442,-0.1641,9.8466
-0.2669,0.0298,9.775,-0.2126,0.1787,9.728,0.1328,0.0257,9.8584,0.1479,-0.0803,9.7412,-0.104,-0.296,9.5592
-0.0765,0.0051,9.7331,-0.1305,0.1478,9.9259,0.1161,0.2098,9.8136,0.2033,0.0154,9.6942,-0.1317,-0.2865,9.8405
-0.1911,0.2673,9.6652,-0.0919,0.1282,9.8919,0.2788,0.1107,9.6245,0.3008,-0.2131,9.7123,0.0347,-0.1755,9.6254
-0.1151,-0.0192,9.6076,-0.1111,0.141,9.5298,0.2215,-0.0403,9.6137,0.1762,-0.3806,9.5157,-0.1326,-0.1252,9.732
-0.3367,0.105,9.8793,-0.1189,0.1318,9.6001,0.2225,0.1757,9.7475,0.1507,-0.3379,9.4813,0.092,-0.236,9.7595
-0.165,0.006,9.8302,0.0615,0.1769,9.6936,0.2644,-0.0734,9.734,0.2616,-0.2889,9.8231,0.039,-0.0217,9.6135
-0.3143,0.1384,9.6597,0.0234,0.1951,9.8585,0.1293,-0.0181,9.6858,0.1343,-0.2669,9.8857,-0.0597,-0.2014,9.6184
-0.1888,0.2117,9.7017,0.0425,0.0701,9.4667,0.2571,0.0781,9.5545,0.013,-0.0682,9.7522,-0.2274,-0.0843,9.7102
0.0129,0.1211,9.7517,0.0549,0.2589,9.8204,0.2193,-0.12,9.6238,0.0721,-0.0647,9.7793,0.0478,-0.2505,9.8492
0.0239,-0.05,9.8147,-0.0911,0.3797,9.637,-0.0032,-0.055,9.5859,0.1464,0.014,9.6895,-0.0242,-0.1098,9.7015
-0.1137,0.0498,9.8013,-0.2145,0.2303,9.8236,0.2386,0.2528,9.7142,0.1947,-0.1362,9.6769,0.083,-0.0028,9.5858
-0.15,0.0997,9.5726,-0.0668,0.1763,9.6205,0.1554,0.1578,9.6624,0.2354,-0.185,9.7089,-0.1081,-0.1693,9.7609
-0.124,0.1462,9.7914,0.0345,0.1713,9.7049,0.2388,-0.0045,9.7134,0.0759,-0.1077,9.8198,-0.0857,0.0246,9.6065
-0.3883,0.0734,9.6298,-0.2318,0.0925,9.7085,-0.0525,0.1562,9.6453,0.2191,-0.0927,9.5818,-0.3327,-0.0309,9.6993
-0.1935,0.1033,9.8933,-0.0878,0.0742,9.4555,0.0458,0.3555,9.8174,0.0318,-0.064,9.8287,0.1005,-0.0015,9.8226
-0.2662,0.0216,9.6706,-0.0463,0.3069,9.7806,0.0914,0.1214,9.6537,0.0458,-0.1309,9.8578,0.004,-0.0956,9.8694
-0.1708,-0.0019,9.6161,-0.0574,0.1259,9.6342,0.1294,-0.0655,9.6532,0.0479,-0.1487,9.7571,-0.0429,-0.2192,9.6055
-0.0631,0.0707,9.5746,-0.1122,0.1933,9.7338,0.122,0.1522,9.7439,0.3107,-0.0355,9.7204,-0.1105,-0.1607,9.8121
-0.2502,-0.0134,9.5245,0.046,0.2458,9.6005,-0.0502,0.0969,9.7097,0.1779,0.0133,9.899,-0.0796,-0.2179,9.5342
-0.1039,0.0538,9.6064,-0.203,-0.0501,9.6644,0.0796,0.0128,9.7765,0.3725,-0.0385,9.8116,-0.0831,-0.2024,9.7642
-0.0892,0.118,9.8494,0.051,0.0629,9.8915,0.0279,0.027,9.6187,0.0711,-0.1483,9.7577,-0.2088,-0.0633,9.7453
-0.3313,0.1245,9.9042,0.0413,0.3299,10.003,0.1781,0.2604,9.5965,0.2455,-0.0756,9.9152,0.0639,-0.1647,9.7172
-0.2387,0.0018,9.7228,-0.0899,0.1085,9.7369,0.1967,0.1482,9.6764,0.2,0.0043,9.6802,-0.0648,-0.1582,9.8424
-0.4182,0.031,9.7318,-0.175,0.2149,9.6692,0.1223,0.0456,9.7484,0.2299,-0.0415,9.7018,-0.139,-0.4204,9.7307
-0.0942,-0.1647,9.7033,-0.145,0.2522,9.6881,0.2988,0.2307,9.7619,0.1469,-0.0577,9.586,0.0274,-0.0723,9.5906
-0.1689,0.0571,9.6164,-0.0425,0.2499,9.5195,0.2462,0.2035,9.6239,0.3755,-0.0784,9.5951,-0.1914,-0.1407,9.712
-0.4554,0.0558,9.6614,-0.113,0.2439,9.757,0.229,0.1162,9.7566,0.461,-0.269,9.7355,-0.144,-0.2567,9.5159
-0.1945,-0.0519,9.7194,0.0165,0.2326,9.5602,0.3263,0.097,9.5042,0.1383,-0.1152,9.6081,0.132,-0.1835,9.5587
-0.3884,0.0822,9.5208,-0.1047,0.279,9.6636,0.3845,0.2064,9.6206,0.1882,-0.1077,9.5066,-0.0492,-0.3957,9.6799
-0.1092,0.0886,9.7308,0.0543,0.3564,9.6895,0.41,0.2401,9.8116,0.1349,-0.251,9.6536,-0.0587,-0.2737,9.389
-0.4958,-0.0483,9.7506,-0.1308,0.2552,9.7902,0.402,0.2122,9.528,-0.0004,-0.1208,9.6191,-0.2582,-0.2427,9.7321
-0.2646,-0.0471,9.7089,-0.1973,0.1798,9.6089,0.2399,0.1428,9.6076,0.2923,-0.3366,9.5121,-0.2663,-0.4011,9.3525
-0.3,0.1765,9.5337,-0.0557,0.3502,9.6807,0.3637,0.3325,9.6762,0.0811,-0.2255,9.6996,-0.0973,-0.3459,9.76
-0.4762,0.0677,9.92,-0.0084,0.2022,9.7135,0.4773,0.1017,9.5804,0.1172,-0.378,9.4908,-0.3393,-0.2916,9.579
-0.32,0.1646,9.6871,0.2235,0.4009,9.4692,0.5616,0.1226,9.6952,0.1294,-0.3118,9.6122,-0.1212,-0.4654,9.6467
-0.4195,0.2634,9.662,-0.0165,0.388,9.5773,0.4711,-0.0577,9.7734,0.3131,-0.2601,9.6649,-0.4697,-0.1615,9.7519
-0.3814,0.0728,9.5863,0.084,0.364,9.2671,0.5582,-0.0042,9.6854,0.2633,-0.432,9.6629,-0.4691,-0.2706,9.5292
-0.2787,0.291,9.7209,0.1416,0.4019,9.4993,0.3677,0.0107,9.5188,0.1119,-0.1947,9.6977,-0.2874,-0.3392,9.5056
-0.273,0.3408,9.5427,0.2877,0.3864,9.679,0.5834,-0.0638,9.8749,0.1471,-0.3313,9.6696,-0.1796,-0.3808,9.686
-0.2139,0.4563,9.4869,0.2216,0.4006,9.6528,0.4714,-0.097,9.8606,0.0515,-0.375,9.7531,-0.5871,-0.3462,9.6435
-0.2844,0.4381,9.5888,0.2851,0.5216,9.5936,0.5387,-0.0648,9.5167,-0.0499,-0.6667,9.6537,-0.4749,-0.0927,9.3949
-0.1308,0.4093,9.5959,0.2359,0.3632,9.6772,0.5784,-0.2309,9.7034,0.0972,-0.3541,9.5962,-0.3503,-0.1883,9.6408
-0.3946,0.3491,9.7794,0.5268,0.1716,9.7885,0.4079,-0.2996,9.6419,-0.2224,-0.2186,9.5321,-0.3413,-0.181,9.8165
-0.1755,0.4129,9.7393,0.4076,0.3829,9.8121,0.4329,-0.2487,9.7586,-0.0668,-0.3001,9.8725,-0.5791,-0.1191,9.7396
-0.1439,0.6545,9.5902,0.4858,0.2922,9.8869,0.3001,-0.2915,9.6684,-0.0794,-0.3904,9.9662,-0.4807,-0.1197,9.4909
-0.1944,0.5203,9.7769,0.3939,0.2954,9.7092,0.4061,-0.0708,9.6806,-0.2942,-0.6457,9.8477,-0.6533,0.042,9.5206
-0.2534,0.4939,9.7489,0.5435,0.2598,9.6507,0.2808,-0.2478,9.6432,-0.3816,-0.4166,9.7906,-0.5932,0.0536,9.9479
-0.1999,0.5515,9.7517,0.4963,0.2154,9.7625,0.1616,-0.2296,9.6702,-0.2955,-0.5318,9.8564,-0.479,-0.0101,9.7396
-0.1056,0.6366,9.8225,0.5182,0.1897,9.6305,0.5908,-0.183,9.7858,-0.169,-0.333,9.8811,-0.7943,0.1525,9.7854
0.008,0.4758,9.8863,0.6414,0.1483,9.6761,0.4509,-0.373,9.6698,-0.3245,-0.3824,9.8969,-0.6606,0.2598,9.8546
-0.1063,0.4421,9.9042,0.5672,0.1952,9.7916,0.6039,-0.4023,9.6803,-0.4237,-0.3904,9.7756,-0.6086,0.1087,9.8183
0.1047,0.4587,9.7346,0.4391,0.0802,9.7676,0.234,-0.3372,9.7393,-0.5095,-0.5124,9.9211,-0.4048,0.1524,9.8696
-0.08,0.5654,9.8749,0.6195,0.0592,9.9229,0.2925,-0.2863,9.8199,-0.5028,-0.1245,9.9157,-0.5942,0.2127,9.8102
0.0294,0.4425,9.7712,0.6625,0.0997,9.7886,0.259,-0.4617,9.9882,-0.4669,-0.3348,9.9891,-0.3043,0.198,9.8691
0.1387,0.4104,9.8925,0.5042,-0.1738,10.0618,0.1653,-0.2995,9.8117,-0.4875,-0.2304,9.8288,-0.4312,0.193,10.0399
0.2615,0.4274,10.0625,0.613,-0.0022,9.975,0.2195,-0.5101,10.0314,-0.4979,-0.3247,10.1659,-0.3929,0.3463,9.8466
0.1569,0.3743,9.8439,0.5349,-0.12,10.0547,0.0388,-0.433,9.8347,-0.4935,-0.1499,10.0088,-0.4803,0.4652,9.8136
0.2576,0.545,9.7828,0.4749,-0.0927,10.1334,0.1384,-0.3146,9.9499,-0.5244,-0.3326,9.9714,-0.3852,0.4246,9.9002
0.2821,0.4305,10.1126,0.7196,-0.0533,9.9439,0.0291,-0.4129,10.0907,-0.59,0.1007,10.0371,-0.3635,0.3273,10.0937
0.5004,0.5549,10.0265,0.5829,-0.2519,10.1404,0.0505,-0.3383,9.9473,-0.5084,-0.4537,9.8577,-0.2906,0.1889,10.1343
0.2882,0.2306,9.9907,0.4391,-0.2822,9.9811,-0.1607,-0.6251,10.1373,-0.7308,0.016,9.8797,-0.2225,0.5414,10.0143
0.1133,0.3072,10.1267,0.3647,-0.154,9.985,-0.0771,-0.4054,10.0751,-0.5696,-0.0483,9.8903,-0.0676,0.3809,10.0951
0.3756,0.1334,10.0348,0.3936,-0.3558,10.0615,-0.0629,-0.3186,9.9178,-0.6249,0.1687,9.9011,-0.3308,0.3633,9.917
0.4195,0.1741,9.9661,0.4057,-0.2005,10.1012,-0.1278,-0.2273,10.1433,-0.4559,0.0594,10.0348,-0.2272,0.4727,10.0398
0.3523,0.282,9.987,0.3585,-0.3216,9.915,-0.2455,-0.3972,10.1248,-0.4046,0.2024,9.9774,-0.1739,0.4647,10.0763
0.343,-0.0851,9.9716,0.1575,-0.2886,10.2028,-0.1237,-0.5573,10.1012,-0.4049,-0.0365,9.9208,-0.0625,0.426,10.1437
0.42,0.2809,9.9844,0.1929,-0.1999,9.9244,-0.0703,-0.2611,9.9465,-0.477,0.2148,10.033,0.0671,0.2242,10.0137
0.5862,0.254,10.1039,0.4015,-0.3448,9.9804,-0.2145,-0.4317,9.8572,-0.3687,0.2004,9.9884,0.0348,0.236,10.1468
0.5817,0.2823,9.8139,0.0752,-0.2907,10.0875,-0.3259,-0.2141,10.1239,-0.5246,-0.144,9.9768,-0.071,0.2883,9.9467
0.3755,0.0099,10.1529,0.2667,-0.3411,9.9164,-0.2739,-0.3615,9.797,-0.3824,0.0933,9.9534,0.0315,0.5404,9.99
0.3803,-0.0056,9.8834,0.2248,-0.2568,9.9862,-0.4048,-0.2239,9.953,-0.214,0.3348,10.0344,0.0629,0.1133,9.9399
0.2378,-0.0073,10.0281,0.0135,-0.0612,9.824,-0.327,-0.1815,9.9651,-0.306,0.047,10.0538,-0.0223,0.2113,9.9772
0.4962,-0.1109,10.0609,0.0272,-0.0565,9.7891,-0.2558,-0.2672,9.9719,-0.4213,0.0713,9.8553,0.0793,0.2418,10.0515
0.2027,0.1393,10.0354,0.1431,-0.3076,9.9537,-0.2515,-0.1997,10.0828,-0.3957,0.0158,9.8942,0.0743,0.232,10.0077
0.4136,0.0103,9.8811,0.0884,-0.152,9.9688,-0.2653,-0.1046,9.8402,-0.2942,0.1838,10.0197,0.271,0.2847,10.1566
0.4476,0.0113,9.7756,0.1069,-0.2791,10.1085,-0.2474,-0.0219,9.8352,-0.2683,0.2066,9.707,0.1897,0.3439,10.0392
0.2056,-0.1775,9.8498,0.2025,-0.1629,9.8017,-0.1617,0.0121,9.9963,-0.1828,0.0524,9.788,-0.0889,0.1635,9.9404
0.4979,0.0127,9.9339,0.1208,-0.1855,10.1314,-0.3472,-0.1235,10.057,-0.1389,0.1554,10.0231,0.0716,0.1748,9.8993
0.1793,-0.0782,9.8743,0.182,-0.0625,9.8834,-0.3394,-0.2214,9.7108,-0.11,0.1491,9.9103,0.0343,0.0265,10.1616
0.31,-0.0007,9.9721,0.0387,-0.1555,9.929,-0.1936,0.0402,10.0183,-0.2016,-0.0363,9.8351,0.2859,0.0919,9.6959
0.2697,0.0113,9.9937,0.2503,-0.2295,9.9172,-0.1454,-0.0505,9.8924,-0.2434,0.1294,9.8069,0.1969,0.204,9.8247
0.1137,0.0128,9.9597,-0.0813,-0.2611,10.1125,-0.1614,0.0199,9.8385,-0.2183,0.0847,9.973,0.0593,0.091,9.7999
0.1863,0.2096,9.8821,-0.0234,-0.0955,9.8045,-0.2197,-0.1494,10.0013,-0.1387,0.1496,9.9212,0.1408,0.1573,10.1461
-0.0074,-0.0241,9.9587,0.0682,-0.0247,10.114,-0.0034,0.0578,9.84,-0.3493,0.1158,9.9618,0.1505,0.002,10.0038
0.2025,-0.0554,9.8369,0.2112,-0.2626,9.8414,-0.1259,-0.1294,9.9235,-0.1819,0.0465,10.0616,0.1376,-0.0546,9.9424
0.2635,0.0554,9.7593,-0.1309,-0.1153,9.7963,-0.2927,-0.0858,9.7644,0.0075,0.1706,9.9961,0.21,0.1301,9.835
0.0965,0.0435,9.9187,-0.006,-0.1554,9.7974,-0.154,-0.0911,9.9033,-0.2395,0.1222,9.8538,0.1381,0.1902,9.9256
0.0288,0.0859,10.0583,0.214,-0.1926,9.7976,-0.1689,-0.2144,9.8856,-0.1954,0.0258,9.8384,0.0095,0.0094,9.8082
0.3352,0.0036,9.9166,-0.1669,0.0612,9.8064,-0.0546,-0.1601,9.7907,-0.2503,0.0598,9.933,-0.1714,0.2653,9.9934
0.2409,-0.0797,9.9238,0.0109,-0.1668,9.7103,-0.0418,-0.0737,9.8847,-0.1796,-0.1244,9.8743,0.0274,0.1748,9.9859
0.1422,0.0581,9.7995,0.1912,-0.3498,9.9835,-0.2327,-0.2483,9.7791,0.035,-0.0101,9.9141,0.0066,0.0748,9.7215
0.2431,0.1015,9.9361,0.118,0.058,9.8736,-0.0322,-0.0427,10.0604,-0.2796,-0.02,9.7743,0.129,0.2133,9.8543
0.3179,0.1673,9.8919,-0.0158,-0.1376,9.8276,-0.0809,-0.0894,9.9278,-0.2159,0.0202,9.8255,-0.0908,0.0985,9.9191
0.183,-0.2348,9.9591,0.0886,-0.1355,9.9012,-0.1185,-0.1609,9.8719,-0.2147,0.312,9.8934,0.2036,0.1559,9.8304
0.1591,0.1291,9.7699,0.2459,-0.0484,9.9309,-0.257,-0.1266,9.9162,0.0492,0.1425,9.9215,-0.0595,0.0529,9.9914
0.1747,0.1963,9.7583,0.0947,0.0813,9.941,0.0378,-0.0641,10.0339,0.0326,0.0484,9.7593,-0.0611,0.2517,9.8758
0.1361,-0.0016,10.1309,0.128,-0.0907,9.9162,-0.052,-0.3454,9.887,-0.124,0.0783,9.9111,-0.0084,0.16,9.8263
0.1793,0.1098,9.7483,0.1039,-0.0346,9.8012,-0.0486,-0.1641,9.817,-0.1157,0.0143,9.9959,0.0181,0.0909,10.035
0.1458,-0.031,9.9923,0.1412,-0.1602,9.733,-0.2005,-0.123,9.9247,-0.2485,0.0716,9.8749,0.1899,-0.0064,9.9226
0.0095,0.1583,9.8107,0.2163,-0.1419,10.0064,-0.1716,-0.348,9.7582,-0.3518,0.1303,9.9867,-0.0303,0.2189,9.8071
0.221,0.0837,9.869,0.1228,-0.1801,9.8952,-0.2907,-0.2285,9.8672,-0.2701,0.1217,10.0171,0.0161,0.2482,9.9757
0.285,0.2138,9.8891,0.0882,-0.1193,10.068,-0.1681,-0.0691,9.9054,-0.1726,0.2102,9.8833,0.0746,0.2246,9.77
0.0967,0.0622,9.7033,-0.0082,-0.0954,9.9962,-0.0933,-0.0265,9.9513,-0.2032,0.128,9.8488,0.1927,0.1259,9.7967
0.2149,-0.168,9.8386,0.0328,-0.1319,9.8955,-0.1379,0.1026,9.9503,-0.1492,0.1463,9.9868,0.0532,0.2624,9.9202
0.1325,-0.0618,9.7759,0.1779,-0.3185,9.8723,-0.1931,-0.0907,9.8835,-0.1944,0.0964,9.9371,0.0457,0.2656,9.8574
0.1174,0.0761,9.9675,-0.1458,-0.1962,9.7745,-0.1978,-0.0619,9.9408,-0.1922,0.2484,9.8772,0.2723,0.2823,9.8962
0.1633,-0.1464,9.8256,0.0734,-0.3191,9.993,-0.2177,-0.0545,9.9367,-0.2301,0.1892,9.8384,0.0351,0.1426,9.9369
0.2994,-0.225,9.7052,-0.1024,-0.3196,9.8394,-0.1887,-0.0663,9.8516,0.0206,0.0936,9.783,0.0847,0.2882,9.9865
0.1837,-0.0525,9.8504,-0.0298,-0.0338,9.9838,-0.3809,-0.2072,10.021,-0.0115,0.2609,10.0314,-0.1392,0.1505,9.8259
0.0995,0.0462,9.8956,-0.0657,-0.0462,9.9632,-0.2264,-0.0859,10.001,-0.0812,0.2074,9.8419,0.2421,0.1972,10.0108
0.0554,-0.0776,9.977,-0.031,-0.0662,9.718,-0.1803,-0.1505,9.7512,-0.1311,0.2255,10.0241,0.1762,0.0236,9.967
0.1041,-0.176,9.9976,0.0113,-0.0639,9.8289,-0.2309,-0.1271,9.8751,-0.0404,0.0794,9.9739,0.0194,-0.0082,9.9208
0.1067,-0.024,9.9484,-0.0363,-0.285,9.9392,-0.2447,-0.0267,9.8562,-0.1899,0.0047,9.8903,0.0639,0.0622,9.8586
0.2117,-0.1493,9.8764,0.0693,-0.0681,9.8147,-0.0605,0.0431,9.7085,-0.0925,0.1195,9.8386,0.0209,0.098,9.9034
0.2323,0.049,9.9004,-0.0225,-0.1096,9.9934,-0.0288,0.03,10.0172,-0.2352,0.283,9.9597,0.1242,-0.0202,10.1161
0.3386,-0.0195,9.8166,-0.0251,-0.3675,9.8261,-0.0613,0.1644,9.8492,-0.1305,0.0454,10.0139,0.1765,0.0797,9.9756
0.1582,0.0292,9.8064,0.0191,-0.1985,9.9479,-0.0672,-0.2063,9.8758,-0.0266,0.2704,10.0278,0.1799,0.3165,9.8881
0.2983,0.0565,10.0456,-0.0078,-0.1735,9.8913,-0.0745,-0.1027,10.0512,-0.2061,0.1772,10.1559,0.0684,0.3216,9.9268
0.1978,0.1258,9.8673,0.0848,0.0748,10.0877,-0.1934,0.0584,9.9202,-0.1564,0.0035,9.9443,0.0836,0.0342,9.7678
0.2149,0.1429,9.9253,-0.0382,0.04,9.6785,-0.1919,-0.0989,9.8876,-0.0673,-0.0577,9.8313,0.055,0.1066,9.9713
0.3951,-0.1995,9.8363,-0.0406,0.0056,10.0305,-0.2102,-0.2113,9.9749,-0.2272,0.0298,9.8018,-0.005,0.1298,9.8632
0.2337,-0.0318,9.9312,-0.0081,-0.244,10.1898,-0.1478,0.0779,9.9726,-0.3818,0.082,9.895,-0.2058,0.089,9.9213
0.1364,0.1488,9.7673,0.1007,-0.0882,10.0902,-0.1571,-0.0554,10.0343,0.0079,0.2042,9.9517,0.0515,0.1343,10.0397
